"","year","date","unit","id","suffix","z","type","geo","collected","integrity","articulation","nsp bone","nsp tooth","nsp total","skeletal element","skeletal part","bone portion","voorhies group","BM category","bone shape (cube,tube,flat)","bone structure (dense,trabecular)","description","class","order","family","genus","species","taxon","stratified.surface","length","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"628","2016","5/31/2016","C18","16",0,"-4","Bone","4","yes","fragment","isolated","1",NA,"1","ulna",NA,"fragment",NA,NA,NA,NA,"ulna frag.","Aves",NA,NA,NA,NA,"Aves","stratified",NA,NA,NA,"found in plaster-jacket","C18-6, 7, 8 (plaster-jacket with scapulas)",NA
"629","2016","5/31/2016","C18","17",0,"-4","Bone","4","yes","complete","articulated",">40",NA,">40","hindlimb, pelvis, vertebra","?complete",NA,NA,NA,NA,NA,"hindlimbs, pelvis, caudal vertebras","Mammalia","Carnivora",NA,NA,NA,"Carnivora","stratified",NA,NA,NA,"found in plaster-jacket","C18-7 (plaster-jacket, below ID: 7)",NA
"630","2016","5/31/2016","C18","18",0,"-4","Bone","4","yes","complete","isolated","1",NA,"1","scapula","appendicular",NA,"I/II",NA,NA,NA,"scapula","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,"found in plaster-jacket","C18-6, 7, 8 (plaster-jacket with scapulas)",NA
"631","2016","5/31/2016","C18","19",0,"-4","Bone","4","yes","fragment","isolated","1",NA,"1","scapula","appendicular","glenoid fossa",NA,NA,NA,NA,"scapula frag. (glenoid fossa)","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,"found in plaster-jacket","C18-6, 7, 8 (plaster-jacket with scapulas)",NA
"632","2016","6/10/2016","D14","17",0,"-4.25","Bone","4","yes","complete","isolated","1",NA,"1","carpal","appendicular",NA,"I/II","BM4",NA,NA,"carpal","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,"found in plaster-jacket","14","sesamoid"
"633","2016","5/31/2016","C18","20",0,"-4","Bone","4","yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"second phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,"added","C18-6, 7, 8 (plaster-jacket with scapulas)",NA
"634","2016","5/28/2016",NA,"TSR-187",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"third phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","surface",NA,NA,NA,NA,NA,NA
"635","2016","5/30/2016",NA,"TSR-188",NA,NA,"Bone",NA,"yes","fragment","isolated","1",NA,"1","metapode","appendicular","fragment",NA,NA,NA,NA,"lateral Mp","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","surface",NA,NA,NA,NA,NA,NA
"636","2016",NA,NA,"TSR-189",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","tarsal","appendicular",NA,"I/II",NA,NA,NA,"calcaneus sin","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","surface",NA,NA,NA,NA,NA,NA
"637","2016",NA,NA,"TSR-190",NA,NA,"Bone","4","yes","complete","articulated","2",NA,"2","carpal",NA,NA,NA,NA,NA,NA,"carpals","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"638","2016",NA,NA,"TSR-191",NA,NA,"Bone/Tooth","4","yes","fragment","articulated","1","3","4","mandible",NA,"fragment","II/III","BM4",NA,NA,"mandible frag. sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,NA
"639","2014","5/28/2014",NA,"TSR-192",NA,NA,"Bone",NA,"yes","complete","isolated","1",NA,"1","phalanx","appendicular",NA,"I/II",NA,NA,NA,"second phalanx","Mammalia","Artiodactyla",NA,NA,NA,"Artiodactyla","stratified",NA,NA,NA,NA,NA,NA
"640","2015","6/19/2015","C15","4",0,"-3.507","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","80",NA,NA,NA,NA,"not collected, long bone fragment"
"641","2015","6/19/2015","C15","5",0,"-3.502","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected, long bone fragment"
"642","2015","6/22/2015","C15","6",0,"-3.567","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","60",NA,NA,NA,NA,"not collected, long bone fragment"
"643","2015","6/22/2015","C15","7",0,"-3.556","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected, long bone fragment"
"644","2015","6/23/2015","C15","10",0,"-3.633","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,"not collected, long bone fragment, two fractures with old breakages, not displaced"
"645","2015","6/23/2015","C16","3",0,"-3.5","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected, long bone fragment"
"646","2015","6/23/2015","C16","4",0,"-3.475","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","120",NA,NA,NA,NA,"not collected, long bone fragment"
"647","2015","6/23/2015","C16","5",0,"-3.476","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","70",NA,NA,NA,NA,"not collected, long bone fragment"
"648","2015","6/23/2015","C16","6",0,"-3.472","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected, long bone fragment"
"649","2015","6/19/2015","C17","4",0,"-3.633","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","100",NA,NA,NA,NA,"not collected"
"650","2015","6/29/2015","C18","3",0,"-4.06","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","130",NA,NA,NA,NA,"not collected, long bone fragment"
"651","2015","6/24/2015","C20","2",0,"-3.878","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,"not collected, long bone fragment"
"652","2015","6/25/2015","C20","4",0,"-4.184","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","130",NA,NA,NA,NA,"not collected, long bone fragment"
"653","2015","6/29/2015","C20","5",0,"-3.931","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","210",NA,NA,NA,NA,"not collected, long bone fragment"
"654","2015","6/23/2015","D13","3",0,"-3.362","Bone","4","no","fragment","isolated","1",NA,"1","rib","axial","fragment",NA,NA,NA,NA,"rib frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","260",NA,NA,NA,NA,"not collected, rib fragment"
"655","2015","6/24/2015","D13","6",0,"-3.512","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"not collected, long bone fragment"
"656","2015","6/24/2015","D13","7",0,"-3.515","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","130",NA,NA,NA,NA,"not collected, long bone fragment"
"657","2015","6/25/2015","D13","10",0,"-3.472","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","80",NA,NA,NA,NA,"not collected, long bone fragment"
"658","2015","6/25/2015","D13","11",0,"-3.451","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected, long bone fragment"
"659","2015","6/25/2015","D13","13",0,"-3.467","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","190",NA,NA,NA,NA,"not collected, long bone fragment"
"660","2015","6/25/2015","D14","6",0,"-3.455","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","80",NA,NA,NA,NA,"not collected, fragment"
"661","2015","6/19/2015","D15","9",0,"-3.517","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","95",NA,NA,NA,NA,"not collected"
"662","2015","6/23/2015","D15","14",0,"-3.643","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,"not collected, long bone fragment"
"663","2015","6/23/2015","D15","16",0,"-3.661","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","130",NA,NA,NA,NA,"not collected, long bone fragment"
"664","2015","6/25/2015","D15","20",0,"-3.739","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","65",NA,NA,NA,NA,"not collected, fragment"
"665","2015","6/19/2015","D16","5",0,"-3.526","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"not collected"
"666","2015","6/19/2015","D16","6",0,"-3.498","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"not collected"
"667","2015","6/19/2015","D16","7",0,"-3.56","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","170",NA,NA,NA,NA,"not collected"
"668","2015","6/22/2015","D16","10",0,"-3.575","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","170",NA,NA,NA,NA,"not collected, long bone fragment"
"669","2015","6/17/2015","D17","9",0,"-3.569","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,"not collected, fragment"
"670","2015","6/19/2015","D17","12",0,"-3.636","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","200",NA,NA,NA,NA,"not collected, long bone fragment"
"671","2015","6/19/2015","D17","13",0,"-3.691","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","220",NA,NA,NA,NA,"not collected, long bone fragment"
"672","2015","6/22/2015","D17","16",0,"-3.732","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","180",NA,NA,NA,NA,"not collected, long bone fragment"
"673","2015","6/24/2015","D17","20",0,"-3.808","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","170",NA,NA,NA,NA,"not collected, long bone fragment"
"674","2015","6/24/2015","D17","21",0,"-3.741","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","120",NA,NA,NA,NA,"not collected, long bone fragment"
"675","2015","6/17/2015","D18","5",0,"-3.56","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","200",NA,NA,NA,NA,"not collected, long bone fragment"
"676","2015","6/17/2015","D18","6",0,"-3.56","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","60",NA,NA,NA,NA,"not collected, fragment"
"677","2015","6/19/2015","D18","11",0,"-3.537","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","10",NA,NA,NA,NA,"not collected, long bone fragment"
"678","2015","6/22/2015","D18","19",0,"-3.52","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","380",NA,NA,NA,NA,"not collected, long bone fragment"
"679","2015","6/22/2015","D18","21",0,"-3.571","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","190",NA,NA,NA,NA,"not collected, long bone fragment"
"680","2015","6/22/2015","D18","22",0,"-3.573","Bone","4","no","fragment","isolated","1",NA,"1","mandible","cranial","fragment",NA,NA,NA,NA,"mandible frag.","Mammalia","Perissodactyla","Equidae","Equus",NA,"Equus","stratified","120",NA,NA,NA,NA,"not collected, fragment mandibula equus"
"681","2015","6/24/2015","D18","41",0,"-4.05","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","100",NA,NA,NA,NA,"not collected, long bone fragment"
"682","2015","6/25/2015","D18","58",0,"-4.052","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","70",NA,NA,NA,NA,"not collected, fragment"
"683","2015","6/29/2015","D18","88",0,"-4.116","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","150",NA,NA,NA,NA,"not collected, long bone fragment"
"684","2015","6/29/2015","D18","96",0,"-4.113","Bone","4","no","fragment","isolated","3",NA,"3","vertebra","axial","fragment",NA,NA,NA,NA,"vertebrae","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","30",NA,NA,NA,NA,"not collected, three vertebrae"
"685","2015","6/29/2015","D18","98",0,"-4.198","Bone","4","no","complete","isolated","1",NA,"1","rib","axial",NA,"I",NA,NA,NA,"rib","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","250",NA,NA,NA,NA,"not collected, rib"
"686","2015","6/17/2015","D19","4",0,"-3.563","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","120",NA,NA,NA,NA,"not collected, fragment"
"687","2015","6/17/2015","D19","5",0,"-3.521","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","60",NA,NA,NA,NA,"not collected, bone fragment"
"688","2015","6/17/2015","D19","6",0,"-3.484","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","240",NA,NA,NA,NA,"not collected, bone fragment"
"689","2015","6/19/2015","D19","15",0,"-3.504","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"not collected, fragment"
"690","2015","6/19/2015","D19","16",0,"-3.544","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","220",NA,NA,NA,NA,"not collected, long bone fragment"
"691","2015","6/19/2015","D19","23",0,"-3.564","Bone/Tooth","4","no","fragment","articulated","1","3","4","maxilla","cranial","fragment","II/III",NA,NA,NA,"maxilla with three teeth","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","110",NA,NA,NA,NA,"not collected, maxilla with three teeth"
"692","2015","6/22/2015","D19","24",0,"-3.556","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","100",NA,NA,NA,NA,"not collected, long bone fragment"
"693","2015","6/24/2015","D19","28",0,"-4.012","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","75",NA,NA,NA,NA,"not collected, fragment"
"694","2015","6/17/2015","D20","6",0,"-3.641","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","120",NA,NA,NA,NA,"not collected, long bone fragment"
"695","2015","6/19/2015","D20","12",0,"-3.659","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","100",NA,NA,NA,NA,"not collected"
"696","2015","6/22/2015","D20","13",0,"-3.532","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected"
"697","2015","6/22/2015","D20","14",0,"-3.583","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","120",NA,NA,NA,NA,"not collected"
"698","2015","6/22/2015","D20","16",0,"-3.563","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","270",NA,NA,NA,NA,"not collected, long bone fragment"
"699","2015","6/22/2015","D20","19",0,"-3.599","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","180",NA,NA,NA,NA,"not collected, long bone fragment"
"700","2015","6/22/2015","D20","21",0,"-3.555","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","260",NA,NA,NA,NA,"not collected, long bone fragment"
"701","2015","6/23/2015","D20","23",0,"-3.626","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","80",NA,NA,NA,NA,"not collected"
"702","2015","6/23/2015","D20","24",0,"-3.811","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","85",NA,NA,NA,NA,"not collected, long bone fragment"
"703","2015","6/25/2015","D20","28",0,"-3.914","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","100",NA,NA,NA,NA,"not collected, long bone fragment"
"704","2015","6/25/2015","D20","29",0,"-3.9","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","220",NA,NA,NA,NA,"not collected, long bone fragment"
"705","2015","6/25/2015","D20","30",0,"-3.878","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","140",NA,NA,NA,NA,"not collected, long bone fragment"
"706","2015","6/25/2015","D20","31",0,"-3.9","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","140",NA,NA,NA,NA,"not collected, long bone fragment"
"707","2015","6/26/2015","D20","32",0,"-4.017","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","90",NA,NA,NA,NA,"not collected, long bone fragment"
"708","2015","6/29/2015","D20","34",0,"-3.983","Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","230",NA,NA,NA,NA,"not collected, long bone fragment"
"709","2015","6/17/2015","D21","8",0,"-3.577","Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified","70",NA,NA,NA,NA,"not collected, fragment"
