"","unit","id","suffix","prism","x","y","z","type","geo","spit","exc","plunge","bearing","length","max_width","thickness","collected","comment","date","time"
"983","C17",47,0,0.15,2.504,17.475,-4.313,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","first phalanx, artio","6/1/2016","3:08:47 PM"
"984","C17",46,0,0.1,2.434,17.382,-4.293,"Bone","4","NA","DK","0","28","110","NA","NA","yes","metapodial, carnivore","6/1/2016","3:00:57 PM"
"985","E21",26,0,0,4.083,21.292,-3.92,"Bone","4","NA","NT","8 SE","130","105","30","NA","no","not collected, frag","6/1/2016","2:58:53 PM"
"986","D21",29,0,0,3.992,21.207,-3.945,"Bone","4","NA","NT","16 NE","46","130","60","NA","no","not collected, frag","6/1/2016","2:57:39 PM"
"987","C17",45,0,0.05,2.534,17.464,-4.223,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","distal tibia, artiodactile","6/1/2016","2:56:19 PM"
"988","C17",44,0,0.15,2.556,17.697,-4.227,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","first phalanx, carivore","6/1/2016","2:49:44 PM"
"989","E16",4,0,0.6,4.184,16.937,-4.004,"Bone","4","NA","Prof.GK","20 SW","260","200","50","NA","no","not collected, long bone frag","6/1/2016","2:31:14 PM"
"990","D13",23,0,0.5,3.912,13.745,-3.861,"Bone","4","NA","DK",NA,"NA","100","40","NA","no","not collected, frag","6/1/2016","2:07:04 PM"
"991","E13",5,0,0.7,4.035,13.877,-3.741,"Bone/Tooth","4","NA","DK",NA,"NA","NA","NA","NA","yes","manfible frag, cervid","6/1/2016","1:58:03 PM"
"992","D21",28,0,0,3.87,21.151,-3.968,"Bone","4","NA","NT","0","154","60","30","NA","no","not collected, long bone frag","6/1/2016","1:56:31 PM"
"993","E19",33,0,0,4.673,19.266,-3.585,"Bone","4","NA","AG",NA,"NA","155","65","NA","no","not collected, long bone frag","6/1/2016","1:55:41 PM"
"994","E19",32,0,0,4.506,19.225,-3.582,"Bone","4","NA","AG","12 N","10","170","30","NA","no","nnot collected, long bone frag","6/1/2016","1:53:52 PM"
"995","E18",5,10,0,4.235,18.219,-3.432,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:54 PM"
"996","E18",5,9,0,4.519,18.279,-3.442,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:48 PM"
"997","E18",5,8,0,4.509,18.065,-3.417,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:45 PM"
"998","E18",5,7,0,4.281,18.064,-3.43,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:43 PM"
"999","E18",5,6,0,4.186,18.594,-3.401,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:39 PM"
"1000","E18",5,5,0,4.188,18.73,-3.416,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:36 PM"
"1001","E18",5,4,0,4.656,18.835,-3.412,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:30 PM"
"1002","E18",5,3,0,4.845,18.809,-3.463,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:27 PM"
"1003","E18",5,2,0,4.781,18.038,-3.418,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:21 PM"
"1004","E18",5,1,0,4.292,18.11,-3.425,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:39:16 PM"
"1005","E18",5,0,0,4.362,18.552,-3.409,"Surface","3/4","NA","GK",NA,"NA","NA","NA","NA",NA,"top surface","6/1/2016","1:38:31 PM"
"1006","E19",31,0,0,4.269,19.134,-3.552,"Bone","4","NA","AG","0","104","280","25","NA","yes","metapodial","6/1/2016","1:26:32 PM"
"1007","C17",43,0,0.35,2.161,17.689,-4.577,"Bone/Tooth","4","NA","Prof.GK","31 S","154","NA","NA","NA","yes","mandible, equus","6/1/2016","1:08:43 PM"
"1008","E15",1,0,0.4,4.002,15.095,-3.753,"Tooth","4","NA","DK",NA,"NA","NA","NA","NA","yes","canine, equus","6/1/2016","1:04:27 PM"
"1009","E21",25,0,0,4.215,21.898,-3.708,"Bone","4","NA","NT","0","70","180","100","NA","yes","skull frag","6/1/2016","1:02:16 PM"
"1010","E18",4,0,0,4.166,18.996,-3.537,"Bone","4","NA","AG","12 NE","42","290","50","NA","no","not collected, long bone frag","6/1/2016","12:19:19 PM"
"1011","E16",3,0,0.4,4.031,16.371,-3.775,"Bone","4","NA","DK","0","152","200","50","NA","yes","distal radius, equus","6/1/2016","12:01:44 PM"
"1012","C16",23,0,0.1000000015,2.9,16.625,-3.804,"Bone/Tooth","4","NA","Prof.GK","0","36","NA","NA","NA","yes","mandible, equus","6/1/2016","11:57:28 AM"
"1013","C16",22,0,0.1,2.895,16.736,-3.786,"Bone","4","NA","Prof.GK","0","26","NA","NA","NA","yes","tibia, equus","6/1/2016","11:54:43 AM"
"1014","D15",22,0,0.4,3.742,15.567,-3.761,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","trampled bone frag?","6/1/2016","11:40:19 AM"
"1015","D18",123,0,0.15,3.716,18.784,-3.946,"MICRO Sample","4","NA","GK",NA,"NA","NA","NA","NA",NA,"microfauna sample","6/1/2016","11:34:53 AM"
"1016","D17",43,0,0.3,3.917,17.342,-3.875,"MICRO Sample","4","NA","Prof.GK",NA,"NA","NA","NA","NA",NA,"microfauna sample","6/1/2016","11:33:40 AM"
"1017","E19",30,0,0,4.114,19.204,-3.581,"Bone","4","NA","AG","10 SW","210","140","40","NA","no","not collected, long bone frag","6/1/2016","11:25:26 AM"
"1018","E19",29,0,0,4.303,19.117,-3.562,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","isolated tooth, equus","6/1/2016","11:11:21 AM"
"1019","E18",3,0,0.02,4.014,18.886,-3.524,"Bone","4","NA","GK","0","96","370","30","NA","no","not collected, long bone","6/1/2016","11:05:12 AM"
"1020","E19",28,0,0,4.304,19.124,-3.511,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","isolated tooth, equus","6/1/2016","10:35:20 AM"
"1021","E20",13,0,0,4.228,20.11,-3.589,"Bone","4","NA","MI","60 SW","230","56","NA","NA","no","not collected, bone frag","6/1/2016","10:08:39 AM"
"1022","C16",21,0,0,2.62,16.908,-3.89,"Bone","4","NA","Prof.GK","8 S","180","NA","NA","NA","yes","calcaneus artiodactile","5/31/2016","3:04:15 PM"
"1023","C16",20,0,0,2.535,16.908,-3.908,"Bone","4","NA","Prof.GK","0","146","170","100","NA","no","not collected, scapula frag.","5/31/2016","2:59:45 PM"
"1024","C15",11,0,0.05,2.925,15.992,-3.726,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","atlas","5/31/2016","2:36:38 PM"
"1025","E19",27,0,0.02,4.109,19.547,-3.578,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","isolated tooth","5/31/2016","2:33:49 PM"
"1026","E19",26,0,0,4.08,19.578,-3.56,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","isolated tooth, equus","5/31/2016","2:33:19 PM"
"1027","E19",25,0,0,4.153,19.576,-3.559,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","isolated tooth, equus","5/31/2016","2:32:27 PM"
"1028","E19",24,0,0,4.262,19.477,-3.567,"Bone","4","NA","AG",NA,"NA","NA","NA","NA","yes","carpal","5/31/2016","2:31:03 PM"
"1029","D16",42,0,0.2,3.638,16.764,-3.728,"Bone","4","NA","DK","0","170","NA","NA","NA","yes","back column","5/31/2016","2:27:39 PM"
"1030","D16",41,2,0.3,3.629,16.789,-3.778,"Bone","4","NA","DK","0","170","NA","NA","NA","yes","articulated metatarsal","5/31/2016","2:26:54 PM"
"1031","D16",41,1,0.05,3.274,16.779,-3.785,"Bone","4","NA","DK","0","40","NA","NA","NA","yes","articulated tibia","5/31/2016","2:26:29 PM"
"1032","D16",41,0,0.1,3.41,16.724,-3.791,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","... + tibia + metatarsal","5/31/2016","2:21:59 PM"
"1033","C18",14,2,0.1000000015,2.593,18.297,-4.067,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","articulated ?","5/31/2016","2:16:32 PM"
"1034","C18",14,1,0.1000000015,2.569,18.321,-4.055,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","articulated ?","5/31/2016","2:16:17 PM"
"1035","C18",14,0,0.1000000015,2.593,18.366,-4.044,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","articulated ?","5/31/2016","2:15:38 PM"
"1036","C18",13,1,NA,2.611,18.306,-4.047,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","articulated","5/31/2016","2:14:21 PM"
"1037","C18",13,0,0.1,2.611,18.306,-4.047,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","astragalus artio +","5/31/2016","2:14:21 PM"
"1038","C18",12,0,0.05,2.671,18.218,-4.049,"Bone","4","NA","GK","0","120","NA","NA","NA","yes","humerus","5/31/2016","2:12:30 PM"
"1039","C18",11,3,0.03,2.688,18.104,-4.064,"Bone","4","NA","GK","0","50","NA","NA","NA","yes","articulated ?","5/31/2016","2:11:48 PM"
"1040","C18",11,2,0,3.017,18.083,-4.087,"Bone","4","NA","GK","0","50","NA","NA","NA","yes","articulated ?","5/31/2016","2:10:50 PM"
"1041","C18",11,1,0,3.003,18.134,-4.068,"Bone","4","NA","GK","0","50","NA","NA","NA","yes","articulated ?","5/31/2016","2:10:28 PM"
"1042","C18",11,0,0,2.906,18.202,-4.079,"Bone","4","NA","GK","0","50","NA","NA","NA","yes","tibia","5/31/2016","2:08:56 PM"
"1043","D18",122,0,0.1,3.076,18.35,-4.171,"Bone/Tooth","4","NA","GK","30 N","0","70","45","NA","no","maxilla cervid","5/31/2016","2:07:02 PM"
"1044","C18",10,0,0.0500000007,2.916,18.355,-4.049,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","metapodal + phalangs artio","5/31/2016","2:04:57 PM"
"1045","D18",121,4,0.05,2.862,18.276,-4.074,"DELETED Bone","4","NA","GK","5 N","320","360","80","NA",NA,NA,"5/31/2016","2:04:25 PM"
"1046","D18",121,3,0.0199999996,2.904,18.268,-4.08,"Bone","4","NA","GK","5 N","320","360","80","NA","yes","ulna + articulated ?","5/31/2016","2:04:19 PM"
"1047","D18",121,2,0.0199999996,2.926,18.272,-4.079,"Bone","4","NA","GK","5 N","320","360","80","NA","yes","ulna + articulated ?","5/31/2016","2:04:11 PM"
"1048","D18",121,1,0.02,2.908,18.272,-4.08,"Bone","4","NA","GK","5 N","320","360","80","NA","yes","ulna + articulated ?","5/31/2016","2:02:30 PM"
"1049","D18",121,0,0.05,3.044,18.366,-4.111,"Bone","4","NA","GK","5 N","320","360","80","NA","yes","articulated radius, equus","5/31/2016","1:58:05 PM"
"1050","C18",9,0,0,2.788,18.678,-4.105,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","in the plaster","5/31/2016","1:56:43 PM"
"1051","E19",23,0,0,4.285,19.597,-3.569,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","isolated equues tooth","5/31/2016","1:53:57 PM"
"1052","C18",8,0,0.1,2.877,18.437,-4.034,"Bone","4","NA","GK","0","183","460","NA","NA","yes","scapula #3","5/31/2016","1:52:05 PM"
"1053","C18",7,0,0.0199999996,2.781,18.163,-4.054,"Bone","4","NA","GK","12 NE","60","540","230","NA","yes","scapula #2","5/31/2016","1:50:18 PM"
"1054","C18",6,0,0.02,2.756,18.561,-3.985,"Bone","4","NA","GK","12 SE","150","460","190","NA","yes","scapula #1","5/31/2016","1:47:05 PM"
"1055","D16",40,0,0.25,3.92,16.671,-3.828,"Tooth","4","NA","DK",NA,"NA","NA","NA","NA","yes","2 isolated incisors, equus","5/31/2016","1:39:35 PM"
"1056","C16",19,0,0.01,2.844,16.365,-3.528,"Bone","4","NA","DK","10 E","100","160","70","NA","no","not collected, scapula frag","5/31/2016","1:21:02 PM"
"1057","E21",24,5,0,4.489,21.647,-3.596,"Surface","4","NA","NT",NA,"NA","NA","NA","NA",NA,"almost top of 4","5/31/2016","1:02:48 PM"
"1058","E21",24,4,0,4.487,21.908,-3.598,"Surface","4","NA","NT",NA,"NA","NA","NA","NA",NA,"almost top of 4","5/31/2016","1:02:42 PM"
"1059","E21",24,3,0,4.532,20.9,-3.552,"Surface","4","NA","NT",NA,"NA","NA","NA","NA",NA,"almost top of 4","5/31/2016","1:02:35 PM"
"1060","E21",24,2,0,4.942,21.015,-3.521,"Surface","4","NA","NT",NA,"NA","NA","NA","NA",NA,"almost top of 4","5/31/2016","1:02:31 PM"
"1061","E21",24,1,0,4.936,21.726,-3.57,"Surface","4","NA","NT",NA,"NA","NA","NA","NA",NA,"almost top of 4","5/31/2016","1:02:26 PM"
"1062","E21",24,0,0,4.745,21.48,-3.578,"Surface","4","NA","NT",NA,"NA","NA","NA","NA",NA,"almost top of 4","5/31/2016","1:01:50 PM"
"1063","E19",22,0,0,4.225,19.853,-3.56,"Tooth","4","NA","AG",NA,"NA","NA","NA","NA","yes","equus","5/31/2016","12:34:14 PM"
"1064","D16",39,0,0,3.436,16.768,-3.759,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","tarsal","5/31/2016","12:19:58 PM"
"1065","E19",21,0,0,4.441,19.239,-3.533,"Bone","4","NA","AG","10 NE","30","280","60","NA","no","not collected, long bone frag","5/31/2016","12:08:03 PM"
"1066","E19",20,0,0,4.407,19.178,-3.496,"Bone","4","NA","AG","0","40","290","75","NA","no","not collected, long bone frag","5/31/2016","12:05:03 PM"
"1067","D16",38,0,0,3.044,16.794,-3.687,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","?","5/31/2016","12:01:20 PM"
"1068","D18",120,0,0,3.046,18.277,-4.089,"Bone","4","NA","GK",NA,"NA","110","60","NA","yes","vertebra","5/31/2016","11:58:25 AM"
"1069","D18",119,0,0,3.128,18.239,-4.118,"Bone","4","NA","GK",NA,"NA","130","110","NA","yes","pelvis frag","5/31/2016","11:53:07 AM"
"1070","E22",4,0,0,4.315,22.153,-3.544,"Bone","3","NA","DG",NA,"NA","NA","NA","NA","no","cluster of bones and teeth, very weathered, photo:4119-4128","5/31/2016","11:46:11 AM"
"1071","C16",18,0,0,2.694,16.67,-3.757,"Bone","4","NA","Prof.GK","10 SE","145","160","30","NA","no","not collected","5/31/2016","11:44:20 AM"
"1072","C16",17,0,0,2.523,16.706,-3.795,"Bone","4","NA","Prof.GK","20 S","180","330","140","NA","no","not collected","5/31/2016","11:41:58 AM"
"1073","D16",37,0,0,3.086,16.664,-3.626,"Bone","4","NA","Prof.GK","3 N","0","NA","NA","NA","yes","?","5/31/2016","11:20:19 AM"
"1074","D16",36,0,0.3,3.953,16.314,-3.737,"Bone","4","NA","Prof.GK","18 N","4","NA","NA","NA","no","metapodial frag","5/31/2016","11:16:33 AM"
"1075","C16",16,0,0,2.681,16.991,-3.835,"Bone","4","NA","Prof.GK","15 NW","285","220","20","NA","yes","metatarsal bovidae","5/31/2016","11:10:19 AM"
"1076","C16",15,0,0,2.635,16.926,-3.82,"Bone","4","NA","Prof.GK","8 SE","145","90","8","NA","yes","bird bone","5/31/2016","10:55:34 AM"
"1077","E21",23,0,0,4.753,21.8,-3.534,"Tooth","3","NA","NT",NA,"NA","NA","NA","NA","no","not collected, equus","5/31/2016","10:52:14 AM"
"1078","E21",22,0,0,4.898,21.108,-3.487,"Bone","3","NA","NT",NA,"NA","90","20","NA","no","not collected, long bone frag.","5/31/2016","10:50:53 AM"
"1079","C18",5,0,0,2.93,18.685,-4.085,"Bone","4","NA","GK",NA,"NA","70","65","NA","yes","carpal","5/31/2016","10:48:49 AM"
"1080","E20",12,11,0,4.942,20.917,-3.506,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:40:14 AM"
"1081","E20",12,10,0,4.942,20.918,-3.506,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:40:11 AM"
"1082","E20",12,9,0,4.52,20.911,-3.537,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:40:03 AM"
"1083","E20",12,8,0,4.444,20.631,-3.554,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:59 AM"
"1084","E20",12,7,0,4.309,20.326,-3.534,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:56 AM"
"1085","E20",12,6,0,4.267,20.152,-3.528,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:48 AM"
"1086","E20",12,5,0,4.569,20.06,-3.536,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:42 AM"
"1087","E20",12,4,0,4.903,20.037,-3.554,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:36 AM"
"1088","E20",12,3,0,4.917,20.169,-3.561,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:32 AM"
"1089","E20",12,2,0,4.952,20.518,-3.501,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:29 AM"
"1090","E20",12,1,0,4.944,20.837,-3.505,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:39:22 AM"
"1091","E20",12,0,0,4.677,20.464,-3.518,"Surface","3/4","NA","MI",NA,"NA","NA","NA","NA",NA,"top geo 4","5/31/2016","10:38:27 AM"
"1092","C17",41,0,0.05,2.734,17.055,-3.823,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","third phalanx, bovidae","5/31/2016","10:32:53 AM"
"1093","C16",14,0,0,2.625,16.931,-3.869,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","carpal","5/31/2016","10:20:44 AM"
"1094","C16",13,0,0,2.609,16.948,-3.85,"Bone","4","NA","Prof.GK",NA,"NA","NA","30","NA","yes","third phalang","5/31/2016","10:17:37 AM"
"1095","C17",40,0,0.02,2.625,17.073,-3.877,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","bird bone","5/30/2016","3:30:15 PM"
"1096","C17",39,0,0,2.641,17.088,-3.886,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","first phalang bovidae","5/30/2016","3:27:52 PM"
"1097","C17",38,0,0.05,2.617,17.036,-3.872,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","second phalng bovidae","5/30/2016","3:17:16 PM"
"1098","C16",12,0,0,2.631,16.998,-3.855,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","third phalang bovidae","5/30/2016","3:13:00 PM"
"1099","C17",37,0,0.1,2.853,17.794,-4.215,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","carpal bone","5/30/2016","3:03:01 PM"
"1100","C16",11,0,0,2.656,16.938,-3.784,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","first phalang bovidae","5/30/2016","2:59:46 PM"
"1101","D18",118,0,0.0500000007,3.323,18.692,-4.076,"Bone","4","NA","GK",NA,"NA","150","130","NA","no","not collected, vertebra","5/30/2016","2:54:58 PM"
"1102","C16",10,0,0.05,2.554,16.933,-3.865,"Bone","4","NA","Prof.GK","0","80","90","20","NA","yes","?","5/30/2016","2:52:14 PM"
"1103","C16",9,0,0,2.546,16.85,-3.764,"Bone","4","NA","Prof.GK","0","140","100","40","NA","yes","calcaneus equuus","5/30/2016","2:38:50 PM"
"1104","C18",4,0,0.2,2.627,18.066,-4.221,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","bird bone","5/30/2016","2:25:21 PM"
"1105","D17",42,0,0,3.104,17.825,-4.182,"Tooth","4","NA","GK",NA,"NA","NA","NA","NA","yes","incisor carnivore","5/30/2016","2:24:13 PM"
"1106","D13",22,0,0.3,3.646,13.661,-3.726,"Bone","4","NA","DK","10 S","190","240","80","NA","yes","distal femour","5/30/2016","2:13:01 PM"
"1107","E13",4,0,0.7,4.186,13.444,-3.864,"Bone","4","NA","DK",NA,"NA","NA","NA","NA","yes","distal tibia","5/30/2016","2:11:11 PM"
"1108","E21",31,0,0,4.71,21.716,-3.53,"Bone","3","NA","NT",NA,"NA","NA","NA","NA","no","not collected, small bone frag","5/30/2016","2:06:16 PM"
"1109","E22",3,0,0,4.177,22.195,-3.543,"Tooth","3","NA","DG",NA,"NA","NA","NA","NA","no","not collected, tooth frag","5/30/2016","2:05:18 PM"
"1110","D17",41,0,0,3.165,17.773,-4.147,"Bone","4","NA","GK","14 NW","300","150","NA","NA","yes","antler frag","5/30/2016","1:53:53 PM"
"1111","D17",40,0,0,3.204,17.817,-4.154,"Bone","4","NA","GK","0","88","NA","NA","NA","yes","second phalang artio","5/30/2016","1:52:50 PM"
"1112","E20",11,0,0,4.32,20.588,-3.496,"Tooth","3","NA","MI",NA,"NA","NA","NA","NA","no","isolated tooth","5/30/2016","1:51:09 PM"
"1113","E21",20,0,0,4.439,21.77,-3.521,"Tooth","3","NA","NT",NA,"NA","NA","NA","NA","no","not collected, equus tooth frag","5/30/2016","1:42:49 PM"
"1114","E22",2,0,0,4.169,22.117,-3.534,"Bone","3","NA","DG","6 N","20","50","33","12","yes","?","5/30/2016","1:09:14 PM"
"1115","D19",29,0,0.01,3.373,19.78,-3.922,"Bone","4","NA","AG","4 SE","150","180","60","45","no","not collected, long bone frag","5/30/2016","12:58:34 PM"
"1116","E17",4,0,0.25,4.078,17.096,-3.687,"Tooth","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","equus isolated tooth","5/30/2016","12:54:24 PM"
"1117","C17",36,0,0,2.88,17.671,-4.161,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","third falang equus","5/30/2016","12:46:51 PM"
"1118","C17",35,0,0.02,2.929,17.597,-4.102,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","distal metapodial frag","5/30/2016","12:45:37 PM"
"1119","C17",34,0,0,2.859,17.607,-4.142,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","bird bone","5/30/2016","12:41:32 PM"
"1120","D16",35,0,0.150000006,3.987,16.986,-3.696,"Bone","4","NA","Prof.GK","6 S","208","120","50","NA","no","not collected, frag","5/30/2016","12:40:04 PM"
"1121","D17",39,0,0.15,3.994,17.059,-3.687,"Bone/Tooth","4","NA","Prof.GK","0","138","160","70","25","yes","equus mandible frag, with teeth","5/30/2016","12:35:18 PM"
"1122","D14",11,0,0,3.28,14.055,-3.681,"Tooth","4","NA","DK",NA,"NA","NA","NA","NA","yes","tooth frag","5/30/2016","12:31:18 PM"
"1123","E17",3,0,0.25,4.018,17.08,-3.645,"Bone","4","NA","Prof.GK",NA,"NA","NA","NA","NA","no","not collected, bone fragment","5/30/2016","12:02:30 PM"
"1124","E17",2,0,0.15,4.019,17.101,-3.617,"Tooth","4","NA","Prof.GK",NA,"NA","NA","NA","NA","yes","equus tooth","5/30/2016","11:49:31 AM"
"1125","C17",33,0,0.1,2.743,17.845,-4.172,"Bone","4","NA","GK",NA,"NA","NA","NA","NA","yes","ankle equus","5/30/2016","11:48:04 AM"
"1126","E16",1,8,0,4.194,15.855,-3.32,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:32 PM"
"1127","E16",1,7,0,4.554,16.854,-3.332,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:28 PM"
"1128","E16",1,6,0,4.205,16.61,-3.345,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:25 PM"
"1129","E16",1,5,0,4.923,16.465,-3.283,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:21 PM"
"1130","E16",1,4,0,4.949,16.941,-3.301,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:18 PM"
"1131","E16",1,3,0,4.936,16.695,-3.287,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:15 PM"
"1132","E16",1,2,0,4.241,15.85,-3.314,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:12 PM"
"1133","E16",1,1,0,4.306,16.497,-3.333,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:08:07 PM"
"1134","E16",1,0,0,4.416,16.333,-3.325,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:07:49 PM"
"1135","E17",1,8,0,4.538,17.283,-3.349,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:07:18 PM"
"1136","E17",1,7,0,4.507,16.99,-3.346,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:07:15 PM"
"1137","E17",1,6,0,4.191,16.878,-3.374,"Surface","3","NA",NA,NA,"NA","NA","NA","NA",NA,"bulldozed surface, geo 3","5/29/2016","12:07:12 PM"
