"","unit","id","suffix","prism","x","y","z.x","type.x","geo.x","spit","exc","plunge","bearing","length.x","max_width","thickness","collected.x","comment","date.x","time","year","date.y","z.y","type.y","geo.y","collected.y","integrity","articulation","nsp.bone","nsp.tooth","nsp.total","skeletal.element","skeletal.part","bone.portion","voorhies.group","BM.category","bone.shape..cube.tube.flat.","bone.structure..dense.trabecular.","description","class","order","family","genus","species","taxon","stratified.surface","length.y","carnivore_gnawing","refit","remarks","reference_id.if_from_plaster_jacket.","totalstation_comment"
"510","E18","7","0",0,4.316,18.164,-3.505,"Bone","4",NA,"GK",8,162,120,60,NA,"yes","metatarsal frag",2016-06-02,"10:32:00 AM","2016","6/2/2016",-3.505,"Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metatarsal, proximal frag.","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,"metatarsal frag"
"511","E18","8","0",0.0099999998,4.264,18.477,-3.567,"Bone","4",NA,"GK",10,170,350,110,NA,"yes","articulated femur, equus",2016-06-02,"12:51:12 PM","2016","6/2/2016",-3.567,"Bone","4","yes","fragment","articulated","1",NA,"1","femur",NA,"distal",NA,NA,NA,NA,"femur dex, distal frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"articulated femur, equus"
"512","E18","8","1",0.0099999998,4.226,18.29,-3.609,"Bone","4",NA,"GK",10,130,340,70,NA,"yes","articulated tibia, equus",2016-06-02,"12:54:00 PM","2016","6/2/2016",-3.609,"Bone","4","yes","complete","articulated","1",NA,"1","tibia","appendicular",NA,NA,NA,NA,NA,"tibia dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"articulated tibia, equus"
"513","E18","9","0",0,4.597,18.237,-3.521,"Bone","4",NA,"GK",18,318,180,15,NA,"no","not collected, long bone frag",2016-06-02,"2:10:38 PM","2016","6/2/2016",-3.521,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",180,NA,NA,NA,NA,"not collected, long bone frag"
"514","E18","10","0",0.01,4.165,18.842,-3.559,"Tooth","4",NA,"GK",NA,NA,NA,NA,NA,"yes","isolated tooth, equus",2016-06-02,"2:51:14 PM","2016","6/2/2016",-3.559,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"P2","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"isolated tooth, equus"
"515","E18","11","0",0,4.293,18.379,-3.668,"Bone","4",NA,"GK",NA,NA,120,35,NA,"no","not collected, long bone frag",2016-06-02,"3:10:16 PM","2016","6/2/2016",-3.668,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",120,NA,NA,NA,NA,"not collected, long bone frag"
"516","E18","12","0",0.01,4.303,18.777,-3.695,"Tooth","4",NA,"GK",NA,NA,NA,NA,NA,"yes","isolated carnivore tooth",2016-06-03,"10:25:20 AM","2016","6/3/2016",-3.695,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"P3 sin","Mammalia","Carnivora","Ursidae","Ursus","etruscus","Ursus etruscus","stratified",NA,NA,NA,NA,NA,"isolated carnivore tooth"
"517","E18","13","0",0.02,4.144,18.559,-3.834,"Tooth","4",NA,"GK",NA,NA,NA,NA,NA,"yes","2 isolated bid teeth",2016-06-03,"1:14:40 PM","2016","6/3/2016",-3.834,"Tooth","4","yes","complete","articulated",NA,"2","2","teeth","cranial",NA,NA,NA,NA,NA,"molars","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,"2 isolated bid teeth"
"518","E18","14","0",0.02,4.333,18.091,-3.688,"Bone","4",NA,"GK",24,114,150,30,NA,"no","not collected, frag",2016-06-03,"1:41:46 PM","2016","6/3/2016",-3.688,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",150,NA,NA,NA,NA,"not collected, frag"
"519","E18","15","0",0,4.317,18.509,-3.733,"Bone","4",NA,"GK",NA,NA,90,80,NA,"yes","vertebra",2016-06-03,"2:22:23 PM","2016","6/3/2016",-3.733,"Bone","4","yes","fragment","isolated","1",NA,"1","vertebra","axial","fragment",NA,NA,NA,NA,"vertebra","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"vertebra"
"520","E18","16","0",0.02,4.594,18.55,-3.796,"ESR Sample","4",NA,"GK",NA,NA,NA,NA,NA,"yes","ESR Sample #5: isolated tooth, rhino",2016-06-06,"10:23:37 AM","2016","6/6/2016",-3.796,"Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,"ESR",NA,"isolated tooth, rhino. ESR sample"
"521","E18","17","0",0.3,4.538,18.401,-3.962,"Tooth","4",NA,"GK",NA,NA,NA,NA,NA,"yes","isolated tooth,",2016-06-06,"11:21:49 AM","2016","6/6/2016",-3.962,"Tooth","4","yes","fragment","isolated",NA,"1","1","tooth","cranial","fragment",NA,NA,NA,NA,"tooth frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"isolated tooth,"
"522","E18","18","0",0,4.788,18.005,-3.468,"Bone","4",NA,"GK",0,130,90,30,NA,"no",NA,2016-06-06,"12:48:38 PM","2016","6/6/2016",-3.468,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",90,NA,NA,NA,NA,NA
"523","E18","21","0",0,4.943,18.859,-3.941,"Bone","4",NA,"TM",6,284,90,15,NA,"no","Not collected, frag.",2017-06-02,"11:29:22 AM","2017","6/2/2017",-3.941,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",90,NA,NA,NA,NA,"Not collected, frag."
"524","E18","22","0",0.01,4.977,18.553,-3.947,"Bone","4",NA,"TM",36,5,80,22,NA,"no","Not collected, frag.",2017-06-02,"11:30:25 AM","2017","6/2/2017",-3.947,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",80,NA,NA,NA,NA,"Not collected, frag."
"525","E18","23","0",0,4.735,18.673,-4.079,"Bone","4",NA,"TM",8,306,100,32,NA,"no","Not collected, long bone frag.",2017-06-02,"1:54:04 PM","2017","6/2/2017",-4.079,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",100,NA,NA,NA,NA,"Not collected, long bone frag."
"526","E18","24","0",0,4.962,18.937,-3.93,"Tooth","4",NA,"TM",NA,NA,NA,NA,NA,"yes","isolated tooth, upper molar, cervid",2017-06-02,"1:56:48 PM","2017","6/2/2017",-3.93,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Artiodactyla","Cervidae",NA,NA,"Cervidae","stratified",NA,NA,NA,NA,NA,"isolated tooth, upper molar, cervid"
"527","E18","25","0",0,4.714,18.722,-4.095,"Bone","4",NA,"TM",20,240,80,14,NA,"no","Not collected, long bone frag.",2017-06-02,"2:28:00 PM","2017","6/2/2017",-4.095,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone",NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",80,NA,NA,NA,NA,"Not collected, long bone frag."
"528","E18","26","0",0,4.709,18.711,-4.1,"Bone","4",NA,"TM",0,104,71,4,NA,"no","Not collected, frag.",2017-06-02,"2:29:10 PM","2017","6/2/2017",-4.1,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stratified",71,NA,NA,NA,NA,"Not collected, frag."
"529","E18","27","0",0.1,4.99,18.914,-3.991,"Bone","4",NA,"MI",0,70,140,31,NA,"yes","long bone frag.",2017-06-02,"2:42:31 PM","2017","6/2/2017",-3.991,"Bone","4","yes","fragment","isolated","1",NA,"1","limb bone","appendicular","shaft",NA,NA,NA,NA,"diaphysis frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",140,"yes",NA,NA,NA,"long bone frag."
"530","E18","28","0",0,4.998,18.113,-3.918,"Bone","4",NA,"TM",NA,NA,66,40,NA,"yes","frag.",2017-06-05,"11:39:47 AM","2017","6/5/2017",-3.918,"Bone","4","yes","fragment","isolated","1",NA,"1","ulna","appendicular","proximal",NA,NA,NA,NA,"ulna proximal frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",66,NA,NA,NA,NA,"frag."
"531","E19","2","0",0.01,4.944,19.937,-3.571,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","equus",2015-06-24,"2:01:47 PM","2015","6/24/2015",-3.571,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 sin","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"532","E19","3","0",0.0099999998,4.904,19.992,-3.532,"Bone","4","1","EB",30,20,190,NA,NA,"no","not collected, long bone fragment",2015-06-24,"2:02:53 PM","2015","6/24/2015",-3.532,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",190,NA,NA,NA,NA,"not collected, long bone fragment"
"533","E19","4","0",0.0099999998,4.951,19.451,-3.485,"Bone","4","1","EB",NA,NA,170,NA,NA,"no","not collected, long bone fragment",2015-06-26,"2:25:47 PM","2015","6/26/2015",-3.485,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",170,NA,NA,NA,NA,"not collected, long bone fragment"
"534","E19","5","0",0.0099999998,4.909,19.384,-3.443,"Bone","4","1","EB",NA,NA,100,NA,NA,"no","not collected, long bone fragment",2015-06-26,"2:26:22 PM","2015","6/26/2015",-3.443,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",100,NA,NA,NA,NA,"not collected, long bone fragment"
"535","E19","6","0",0.02,4.672,19.586,-3.499,"Bone/Tooth","4","1","EB",14,200,NA,NA,NA,"yes","mandibula, equus",2015-06-29,"11:18:49 AM","2015","6/29/2015",-3.499,"Bone/Tooth","4","yes","fragment","articulated","1","5","6","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. dex with p2-m2","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"536","E19","7","0",0.01,4.752,19.672,-3.476,"Bone/Tooth","4","1","EB",4,190,NA,NA,NA,"yes","mandibula, equus",2015-06-29,"11:20:05 AM","2015","6/29/2015",-3.476,"Bone/Tooth","4","yes","fragment","articulated","1","6","7","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag. sin with p2-m3","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandibula, equus"
"537","E19","8","0",0.0099999998,4.916,19.673,-3.486,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","incisor, equus",2015-06-29,"11:21:34 AM","2015","6/29/2015",-3.486,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"incisor","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"incisor, equus"
"538","E19","9","0",0.0099999998,4.815,19.736,-3.5,"Bone","4","1","EB",10,174,NA,NA,NA,"yes","long bone fragment",2015-06-29,"11:22:29 AM","2015","6/29/2015",-3.5,"Bone","4","yes","fragment","isolated","1",NA,"1","metapode","appendicular","proximal",NA,NA,NA,NA,"metacarpal, proximal frag.","Mammalia","Artiodactyla","Giraffidae",NA,NA,"Giraffidae","stratified",NA,NA,NA,NA,NA,"long bone fragment"
"539","E19","10","0",0.0099999998,4.748,19.867,-3.484,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","rhino",2015-06-29,"11:23:47 AM","2015","6/29/2015",-3.484,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper premolar/molar","Mammalia","Perissodactyla","Rhinocerotidae","Stephanorhinus","sp.","Stephanorhinus sp.","stratified",NA,NA,NA,NA,NA,"rhino"
"540","E19","11","0",0.0099999998,4.74,19.89,-3.537,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","equus",2015-06-29,"11:24:39 AM","2015","6/29/2015",-3.537,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower premolar/molar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"541","E19","12","0",0.0099999998,4.595,19.611,-3.502,"Bone","4","1","EB",6,264,NA,NA,NA,"no","possible bird bone",2015-06-29,"11:25:31 AM","2015","6/29/2015",-3.502,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"542","E19","13","0",0.0099999998,4.629,19.865,-3.5,"Bone","4","1","EB",6,78,130,NA,NA,"no","not collected, long bone fragment",2015-06-29,"11:26:54 AM","2015","6/29/2015",-3.5,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",130,NA,NA,NA,NA,"not collected, long bone fragment"
"543","E19","14","0",0.0099999998,4.505,19.921,-3.531,"Tooth","4","1","EB",NA,NA,NA,NA,NA,"yes","equus",2015-06-29,"11:28:08 AM","2015","6/29/2015",-3.531,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3 dex","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"544","E19","15","0",0.0099999998,4.447,19.816,-3.515,"Bone/Tooth","4","1","EB",20,164,NA,NA,NA,"no","mandibula",2015-06-29,"11:28:55 AM","2015","6/29/2015",-3.515,"Bone/Tooth","4","no","fragment","articulated","1","?","1","mandible","cranial","fragment","II/III",NA,NA,NA,"mandible","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,NA
"545","E19","16","0",0.0099999998,4.446,19.718,-3.512,"Bone","4","1","EB",12,102,120,NA,NA,"no","not collected, long bone fragment",2015-06-29,"11:30:25 AM","2015","6/29/2015",-3.512,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",120,NA,NA,NA,NA,"not collected, long bone fragment"
"546","E19","17","0",0.0099999998,4.473,19.485,-3.546,"Bone/Tooth","4","1","EB",0,120,NA,NA,NA,"yes","mandibula, bovid",2015-06-29,"11:31:18 AM","2015","6/29/2015",-3.546,"Bone/Tooth","4","yes","fragment","articulated","1","4","5","maxilla","cranial","fragment","II/III","BM4",NA,NA,"maxilla frag. dex with DP3 (frag.)-M2","Mammalia","Artiodactyla","Cervidae","Praemegaceros","sp.","Praemegaceros sp.","stratified",NA,NA,NA,NA,NA,"mandibula, bovid"
"549","E19","20","0",0,4.407,19.178,-3.496,"Bone","4",NA,"AG",0,40,290,75,NA,"no","not collected, long bone frag",2016-05-31,"12:05:03 PM","2016","5/31/2016",-3.496,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",290,NA,NA,NA,NA,"not collected, long bone frag"
"550","E19","21","0",0,4.441,19.239,-3.533,"Bone","4",NA,"AG",10,30,280,60,NA,"no","not collected, long bone frag",2016-05-31,"12:08:03 PM","2016","5/31/2016",-3.533,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",280,NA,NA,NA,NA,"not collected, long bone frag"
"551","E19","22","0",0,4.225,19.853,-3.56,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","equus",2016-05-31,"12:34:14 PM","2016","5/31/2016",-3.56,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"equus"
"552","E19","23","0",0,4.285,19.597,-3.569,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated equues tooth",2016-05-31,"1:53:57 PM","2016","5/31/2016",-3.569,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"isolated equues tooth"
"553","E19","24","0",0,4.262,19.477,-3.567,"Bone","4",NA,"AG",NA,NA,NA,NA,NA,"yes","carpal",2016-05-31,"2:31:03 PM","2016","5/31/2016",-3.567,"Bone","4","yes","complete","isolated","1",NA,"1","carpal","appendicular",NA,"I/II",NA,NA,NA,"carpal","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"carpal"
"554","E19","25","0",0,4.153,19.576,-3.559,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth, equus",2016-05-31,"2:32:27 PM","2016","5/31/2016",-3.559,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"isolated tooth, equus"
"555","E19","26","0",0,4.08,19.578,-3.56,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth, equus",2016-05-31,"2:33:19 PM","2016","5/31/2016",-3.56,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower molar","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,"isolated tooth, equus"
"556","E19","27","0",0.02,4.109,19.547,-3.578,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth",2016-05-31,"2:33:49 PM","2016","5/31/2016",-3.578,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m3","Mammalia","Artiodactyla","Bovidae",NA,NA,"Bovidae","stratified",NA,NA,NA,NA,NA,"isolated tooth"
"557","E19","28","0",0,4.304,19.124,-3.511,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth, equus",2016-06-01,"10:35:20 AM","2016","6/1/2016",-3.511,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"upper tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"isolated tooth, equus"
"558","E19","29","0",0,4.303,19.117,-3.562,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth, equus",2016-06-01,"11:11:21 AM","2016","6/1/2016",-3.562,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"premolar","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"isolated tooth, equus"
"559","E19","30","0",0,4.114,19.204,-3.581,"Bone","4",NA,"AG",10,210,140,40,NA,"no","not collected, long bone frag",2016-06-01,"11:25:26 AM","2016","6/1/2016",-3.581,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",140,NA,NA,NA,NA,"not collected, long bone frag"
"560","E19","31","0",0,4.269,19.134,-3.552,"Bone","4",NA,"AG",0,104,280,25,NA,"yes","metapodial",2016-06-01,"1:26:32 PM","2016","6/1/2016",-3.552,"Bone","4","yes","complete","isolated","1",NA,"1","metapode","appendicular",NA,"II","BM4",NA,NA,"metapode","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"metapodial"
"561","E19","32","0",0,4.506,19.225,-3.582,"Bone","4",NA,"AG",12,10,170,30,NA,"no","nnot collected, long bone frag",2016-06-01,"1:53:52 PM","2016","6/1/2016",-3.582,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",170,NA,NA,NA,NA,"nnot collected, long bone frag"
"562","E19","33","0",0,4.673,19.266,-3.585,"Bone","4",NA,"AG",NA,NA,155,65,NA,"no","not collected, long bone frag",2016-06-01,"1:55:41 PM","2016","6/1/2016",-3.585,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",155,NA,NA,NA,NA,"not collected, long bone frag"
"563","E19","34","0",0,4.588,19.37,-3.691,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth",2016-06-02,"9:54:40 AM","2016","6/2/2016",-3.691,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"m1 sin","Mammalia","Carnivora","Ursidae","Ursus","etruscus","Ursus etruscus","stratified",NA,NA,NA,NA,NA,"isolated tooth"
"564","E19","35","0",0,4.704,19.383,-3.669,"Bone","4",NA,"AG",8,254,NA,NA,NA,"no","not collected, bone frag",2016-06-02,"10:26:12 AM","2016","6/2/2016",-3.669,"Bone","4","no","fragment","isolated","1",NA,"1",NA,NA,"fragment",NA,NA,NA,NA,"bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"not collected, bone frag"
"565","E19","36","0",0,4.695,19.246,-3.632,"Bone/Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","mandible, equus",2016-06-02,"10:59:47 AM","2016","6/2/2016",-3.632,"Bone/Tooth","4","yes","fragment","articulated","1","2","3","mandible","cranial","fragment","II/III","BM4",NA,NA,"mandible frag.","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"mandible, equus"
"566","E19","37","0",0,4.553,19.22,-3.627,"Bone","4",NA,"AG",NA,NA,140,35,NA,"no","not collected, long bone frag",2016-06-02,"11:54:22 AM","2016","6/2/2016",-3.627,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",140,NA,NA,NA,NA,"not collected, long bone frag"
"567","E19","38","0",0,4.559,19.262,-3.637,"Bone","4",NA,"AG",NA,NA,45,50,NA,"no","not collected, long bone frag",2016-06-02,"11:55:44 AM","2016","6/2/2016",-3.637,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",45,NA,NA,NA,NA,"not collected, long bone frag"
"568","E19","39","0",0,4.552,19.33,-3.643,"Bone","4",NA,"AG",NA,NA,250,180,NA,"no","not collected, long bone frag",2016-06-02,"11:56:32 AM","2016","6/2/2016",-3.643,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",250,NA,NA,NA,NA,"not collected, long bone frag"
"569","E19","40","0",0,4.52,19.354,-3.681,"Bone","4",NA,"AG",NA,NA,190,30,NA,"no","not collected, long bone frag",2016-06-02,"12:24:52 PM","2016","6/2/2016",-3.681,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",190,NA,NA,NA,NA,"not collected, long bone frag"
"570","E19","41","0",0,4.338,19.222,-3.744,"Bone","4",NA,"AG",60,230,190,40,NA,"no","not collected, long bone frag",2016-06-03,"11:43:14 AM","2016","6/3/2016",-3.744,"Bone","4","no","fragment","isolated","1",NA,"1","limb bone","appendicular","fragment",NA,NA,NA,NA,"long bone frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",190,NA,NA,NA,NA,"not collected, long bone frag"
"571","E19","42","0",0.06,4.354,19.167,-3.8,"Bone","4",NA,"AG",16,66,NA,NA,NA,"no","not collected, rib frag",2016-06-03,"12:03:25 PM","2016","6/3/2016",-3.8,"Bone","4","no","fragment","isolated","1",NA,"1","rib","axial","fragment",NA,NA,NA,NA,"rib frag.","Mammalia",NA,NA,NA,NA,"Mammalia","stratified",NA,NA,NA,NA,NA,"not collected, rib frag"
"572","E19","43","0",0.02,4.463,19.918,-3.809,"Tooth","4",NA,"AG",NA,NA,NA,NA,NA,"yes","isolated tooth",2016-06-03,"2:11:35 PM","2016","6/3/2016",-3.809,"Tooth","4","yes","complete","isolated",NA,"1","1","tooth","cranial",NA,NA,NA,NA,NA,"lower tooth","Mammalia","Perissodactyla","Equidae","Equus","sp.","Equus sp.","stratified",NA,NA,NA,NA,NA,"isolated tooth"
